train/test, epoch,loss/avg_loss,accuracy
train epoch,2,0.018340494483709335,-
train epoch,2,0.03315478563308716,-
train epoch,2,0.06293977051973343,-
train epoch,2,0.1407826840877533,-
train epoch,2,0.0294693224132061,-
train epoch,2,0.015852531418204308,-
train epoch,2,0.03425368294119835,-
train epoch,2,0.10906919836997986,-
train epoch,2,0.028927577659487724,-
train epoch,2,0.04099055752158165,-
train epoch,2,0.09985213726758957,-
train epoch,2,0.031977780163288116,-
train epoch,2,0.04193064197897911,-
train epoch,2,0.024089990183711052,-
train epoch,2,0.012465613894164562,-
train epoch,2,0.04770603030920029,-
train epoch,2,0.004031775984913111,-
test,-,0.036490366888046265,10000,98.72
